model_harness,model,harness,eval_name,round,field,field_score,field_passed,kit,assay_type,task_family,time_horizon,source_prefix
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014g_h2az_bivalent_promoters,r3,h2az_pattern_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014g_h2az_bivalent_promoters,r3,n_genes_triple_marked,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014h_h2az_peak_mode_comparison,r1,n_broad_only,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014h_h2az_peak_mode_comparison,r1,n_peaks_broad,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014h_h2az_peak_mode_comparison,r1,n_peaks_narrow,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014h_h2az_peak_mode_comparison,r1,pct_broadonly_genebody,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014h_h2az_peak_mode_comparison,r1,pct_broadonly_promoter,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014h_h2az_peak_mode_comparison,r1,peak_mode_code,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014h_h2az_peak_mode_comparison,r2,n_broad_only,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014h_h2az_peak_mode_comparison,r2,n_peaks_broad,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014h_h2az_peak_mode_comparison,r2,n_peaks_narrow,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014h_h2az_peak_mode_comparison,r2,pct_broadonly_genebody,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014h_h2az_peak_mode_comparison,r2,pct_broadonly_promoter,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014h_h2az_peak_mode_comparison,r2,peak_mode_code,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014h_h2az_peak_mode_comparison,r3,n_broad_only,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014h_h2az_peak_mode_comparison,r3,n_peaks_broad,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014h_h2az_peak_mode_comparison,r3,n_peaks_narrow,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014h_h2az_peak_mode_comparison,r3,pct_broadonly_genebody,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014h_h2az_peak_mode_comparison,r3,pct_broadonly_promoter,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014h_h2az_peak_mode_comparison,r3,peak_mode_code,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014i_h2az_developmental_dynamics,r1,developmental_dynamics_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014i_h2az_developmental_dynamics,r1,frac_maintained,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014i_h2az_developmental_dynamics,r1,n_enriched_terms_gained,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014i_h2az_developmental_dynamics,r1,n_gained_24hpf,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014i_h2az_developmental_dynamics,r1,n_lost_6hpf,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014i_h2az_developmental_dynamics,r1,n_maintained,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014i_h2az_developmental_dynamics,r2,developmental_dynamics_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014i_h2az_developmental_dynamics,r2,frac_maintained,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014i_h2az_developmental_dynamics,r2,n_enriched_terms_gained,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014i_h2az_developmental_dynamics,r2,n_gained_24hpf,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014i_h2az_developmental_dynamics,r2,n_lost_6hpf,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014i_h2az_developmental_dynamics,r2,n_maintained,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014i_h2az_developmental_dynamics,r3,developmental_dynamics_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014i_h2az_developmental_dynamics,r3,frac_maintained,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014i_h2az_developmental_dynamics,r3,n_enriched_terms_gained,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014i_h2az_developmental_dynamics,r3,n_gained_24hpf,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014i_h2az_developmental_dynamics,r3,n_lost_6hpf,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_014i_h2az_developmental_dynamics,r3,n_maintained,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r1,frac_k27_at_promoters,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r1,frac_k27_intergenic,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r1,frac_k4_at_promoters,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r1,frac_k4_intergenic,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r1,n_k27_broad_domains,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r1,n_k4_within_broad_k27,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r1,polycomb_domain_biology_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r2,frac_k27_at_promoters,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r2,frac_k27_intergenic,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r2,frac_k4_at_promoters,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r2,frac_k4_intergenic,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r2,n_k27_broad_domains,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r2,n_k4_within_broad_k27,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r2,polycomb_domain_biology_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r3,frac_k27_at_promoters,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r3,frac_k27_intergenic,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r3,frac_k4_at_promoters,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r3,frac_k4_intergenic,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r3,n_k27_broad_domains,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r3,n_k4_within_broad_k27,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_015a_k27me3_polycomb_landscape,r3,polycomb_domain_biology_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_016a_cross_species_bivalent_conservation,r1,conservation_interpretation_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_016a_cross_species_bivalent_conservation,r1,frac_conserved_silent,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_016a_cross_species_bivalent_conservation,r1,frac_mouse_bivalent_conserved,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_016a_cross_species_bivalent_conservation,r1,n_conserved_bivalent,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_016a_cross_species_bivalent_conservation,r1,n_mouse_genes_with_zebrafish_ortholog,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_016a_cross_species_bivalent_conservation,r1,n_zebrafish_bivalent,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_016a_cross_species_bivalent_conservation,r2,conservation_interpretation_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_016a_cross_species_bivalent_conservation,r2,frac_conserved_silent,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_016a_cross_species_bivalent_conservation,r2,frac_mouse_bivalent_conserved,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_016a_cross_species_bivalent_conservation,r2,n_conserved_bivalent,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_016a_cross_species_bivalent_conservation,r2,n_mouse_genes_with_zebrafish_ortholog,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_016a_cross_species_bivalent_conservation,r2,n_zebrafish_bivalent,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_016a_cross_species_bivalent_conservation,r3,conservation_interpretation_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_016a_cross_species_bivalent_conservation,r3,frac_conserved_silent,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_016a_cross_species_bivalent_conservation,r3,frac_mouse_bivalent_conserved,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_016a_cross_species_bivalent_conservation,r3,n_conserved_bivalent,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_016a_cross_species_bivalent_conservation,r3,n_mouse_genes_with_zebrafish_ortholog,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,zebrafish_016a_cross_species_bivalent_conservation,r3,n_zebrafish_bivalent,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_10c,r1,biological_answer,1.0,True,atacseq,atacseq,differential_expression,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_10c,r1,max_protection_range_value,1.0,True,atacseq,atacseq,differential_expression,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_10c,r1,n_ETV6_RUNX1_max_in_top10,1.0,True,atacseq,atacseq,differential_expression,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_10c,r1,n_motifs_tested,1.0,True,atacseq,atacseq,differential_expression,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_10c,r1,technical_answer,1.0,True,atacseq,atacseq,differential_expression,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_10c,r2,biological_answer,1.0,True,atacseq,atacseq,differential_expression,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_10c,r2,max_protection_range_value,1.0,True,atacseq,atacseq,differential_expression,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_10c,r2,n_ETV6_RUNX1_max_in_top10,1.0,True,atacseq,atacseq,differential_expression,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_10c,r2,n_motifs_tested,1.0,True,atacseq,atacseq,differential_expression,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_10c,r2,technical_answer,1.0,True,atacseq,atacseq,differential_expression,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_10c,r3,biological_answer,1.0,True,atacseq,atacseq,differential_expression,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_10c,r3,max_protection_range_value,1.0,True,atacseq,atacseq,differential_expression,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_10c,r3,n_ETV6_RUNX1_max_in_top10,1.0,True,atacseq,atacseq,differential_expression,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_10c,r3,n_motifs_tested,1.0,True,atacseq,atacseq,differential_expression,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_10c,r3,technical_answer,1.0,True,atacseq,atacseq,differential_expression,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r1,interpretation_answer,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r1,n_consensus_peaks_DUX4_ERG,0.0,False,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r1,n_consensus_peaks_ETV6_RUNX1,0.0,False,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r1,n_consensus_peaks_Hyperdiploid,0.0,False,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r1,technical_answer,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r1,tss2kb_frac_DUX4_ERG,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r1,tss2kb_frac_ETV6_RUNX1,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r1,tss2kb_frac_Hyperdiploid,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r2,interpretation_answer,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r2,n_consensus_peaks_DUX4_ERG,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r2,n_consensus_peaks_ETV6_RUNX1,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r2,n_consensus_peaks_Hyperdiploid,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r2,technical_answer,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r2,tss2kb_frac_DUX4_ERG,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r2,tss2kb_frac_ETV6_RUNX1,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r2,tss2kb_frac_Hyperdiploid,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r3,interpretation_answer,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r3,n_consensus_peaks_DUX4_ERG,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r3,n_consensus_peaks_ETV6_RUNX1,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r3,n_consensus_peaks_Hyperdiploid,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r3,technical_answer,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r3,tss2kb_frac_DUX4_ERG,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r3,tss2kb_frac_ETV6_RUNX1,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_1a,r3,tss2kb_frac_Hyperdiploid,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_2c,r1,biological_answer,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_2c,r1,hd_baseline_ratio_DUX4,0.0,False,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_2c,r1,hd_baseline_ratio_ETV6,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_2c,r1,n_dual_fail_samples,0.0,False,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_2c,r1,technical_answer,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_2c,r1,tss2kb_frac_DUX4_ERG,0.0,False,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_2c,r1,tss2kb_frac_ETV6_RUNX1,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_2c,r1,tss2kb_frac_Hyperdiploid,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_2c,r2,biological_answer,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_2c,r2,hd_baseline_ratio_DUX4,0.0,False,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_2c,r2,hd_baseline_ratio_ETV6,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_2c,r2,n_dual_fail_samples,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_2c,r2,technical_answer,1.0,True,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_2c,r2,tss2kb_frac_DUX4_ERG,0.0,False,atacseq,atacseq,qc,small,atac
gemini_gemini-3.1-pro-preview_pi,gemini/gemini-3.1-pro-preview,pi,atac_2c,r2,tss2kb_frac_ETV6_RUNX1,0.0,False,atacseq,atacseq,qc,small,atac
